DateTime,Entries,UniqueIPs
1434197235,2985,20562280
1434283635,2985,20562280
1434283635,2985,20562280
1434629234,2986,20563304
1434629234,2986,20563304
1434629234,2986,20563304
1434802034,2987,20564328
1435406833,2988,20565352
1435752441,2989,20566376
1436011633,2991,20568424
1436443632,2993,20570472
1436530034,2994,20572520
1437048434,2993,20572008
1437221233,2994,20573032
1437480442,2995,20574056
1437566840,2999,20575080
1437653234,3000,20576104
1438085235,3001,20577128
1438344436,3002,20578152
1438776441,3003,20579176
1438949235,3004,20580200
1439122061,3004,20580200
1439122061,3004,20580200
1439122061,3004,20580200
1439208442,3004,20580200
1439294839,3005,20581224
1439467637,3006,20582248
1439640436,3006,20582248
1439899637,3005,20580200
1440158843,3005,20580200
1440504438,3006,20581224
1440590838,3006,20581224
1440850035,3007,20582248
1441195631,3008,20583272
1441282034,3009,20584296
1441368438,3010,20586344
1441886837,3011,20587368
1442059634,3011,20584296
1442405238,3012,20585320
